IDNum,Number,newClusters,xs,ys,point,xVal,yVal,centerX,centerY,distNoSqrt,dist,theta,spiralX,spiralY,spiral7X,spiralGX,spiralGY,equalX,equalY,spiralSevX,spiralSevY,theta0,theta1,equalXold,equalX1,equalYold,equalY1,sunflrx1,sunflry1,sunflrxOLD,sunflryOLD,words,Recognitions,Enrollments,Engagements,status,gender,yearsteaching,equalX0,equalY0,sunflrx,sunflry
143,355,6,0.10543,-0.3748,356,2,4.5,0.2472493,-0.3539287,0.0205483,0.1433468,3.3489945,-0.1402748,-0.0295177,-0.1402748,-0.1902748,0.5704823,-5.376227273,27.47901345,-35.37622727,-67.52098655,18.49999968,186.69,34.76241707,-8.606658235,-12.67179385,-35.98507238,89.76241707,-172.6717939,229.7624171,-167.6717939,the workshop had taught me the importance of building relationships with students,2,1,1,0,0,13,4.805629478,-2.214932351,13.80562948,-22.21493235
12,330,6,0.15144,-0.46546,331,-4.5,-1.5,0.2472493,-0.3539287,0.0216187,0.1470328,3.4294613,-0.1409826,-0.041744,-0.1409826,-0.1909826,0.558256,-9.508620463,27.39682713,-39.50862046,-67.60317287,18.99999968,188.16,37.57077734,35.88059975,5.69532179,-12.51329539,92.57077734,-154.3046782,232.5707773,-149.3046782,created an after-school building club to explore the relationship between mathematics and art,1,17,3,0,0,8,5.355006149,-0.569130167,14.35500615,-20.56913017
68,331,6,0.11907,-0.42703,332,-4.5,-1,0.2472493,-0.3539287,0.0217737,0.1475592,3.4409319,-0.1409975,-0.0435136,-0.1409975,-0.1909975,0.5564864,-13.61485751,26.73267018,-43.61485751,-68.26732982,19.49999967,189.63,31.03679168,16.48293326,23.6160446,35.34562082,86.03679168,-136.3839554,226.0367917,-131.3839554,I think it would be a mutually beneficial relationship,2,1,2,0,0,12,5.351650842,1.166118891,14.35165084,-18.83388111
393,313,6,0.20984,-0.49765,314,1,-4.5,0.2472493,-0.3539287,0.0220553,0.1485102,3.46164,-0.1409689,-0.046723,-0.1409689,-0.1909689,0.553277,-17.61628233,25.50816726,-47.61628233,-69.49183274,19.99999966,191.1,16.32329493,-34.36678109,36.51780446,20.46764172,71.32329493,-123.4821955,211.3232949,-118.4821955,the beautiful relationships between the Derivative and Integral are evident,1,19,6,0,1,14,4.804818747,2.813132918,13.80481875,-17.18686708
245,338,6,0.38455,-0.29393,339,-4.5,2.5,0.2472493,-0.3539287,0.0224513,0.1498377,3.4905199,-0.1408085,-0.051228,-0.1408085,-0.1908085,0.548772,-21.44159309,23.75411724,-51.44159309,-71.24588276,20.49999965,192.57,-3.262091966,-24.41748612,40.87002271,-32.93609527,51.73790803,-119.1299773,191.737908,-114.1299773,in order to examine the relationship between their diets and their low obesity rates,2,34,8,0,1,10,3.776737347,4.21144334,12.77673735,-15.78855666
42,333,6,0.32376,-0.22404,334,-4.5,0,0.2472493,-0.3539287,0.022725,0.150748,3.5103044,-0.1406166,-0.0543317,-0.1406166,-0.1906166,0.5456683,-25.02741671,21.5087985,-55.02741671,-73.4912015,20.99999964,194.04,-23.00461634,31.05121025,35.13954506,-28.28113049,31.99538366,-124.8604549,171.9953837,-119.8604549,I have built close relationships with my students and their families to prepare them for a life after high school,14,1,7,0,0,19,2.372548844,5.231731261,11.37254884,-14.76826874
21,329,6,0.16169,-0.47808,330,-4.5,-2,0.2472493,-0.3539287,0.0227339,0.1507778,3.510951,-0.1406092,-0.0544334,-0.1406092,-0.1906092,0.5455666,-28.318612,18.81638154,-58.318612,-76.18361846,21.49999963,195.51,-37.91703685,32.00647275,20.28049104,28.71560033,17.08296315,-139.719509,157.0829632,-134.719509,lying awake for hours pondering the relationships between numbers and reliving the lessons I had taught that day,1,1,6,0,0,8,0.727357968,5.785408403,9.727357968,-14.2145916
313,311,6,0.40051,-0.33289,312,2,-4.5,0.2472493,-0.3539287,0.0239315,0.154698,3.5959716,-0.1390014,-0.0678976,-0.1390014,-0.1890014,0.5321024,-31.26834921,15.72546781,-61.26834921,-79.27453219,21.99999962,196.98,-43.99827651,-25.9386909,-0.389441097,35.54130435,11.00172349,-160.3894411,151.0017235,-155.3894411,humans developed mathematics as a language to describe relationships that exist in the real world,1,28,5,0,1,15,-1.008070688,5.829562032,7.991929312,-14.17043797
26,327,6,0.13929,-0.46694,328,-4.5,-3,0.2472493,-0.3539287,0.0244268,0.1562906,3.6304287,-0.1379859,-0.0733939,-0.1379859,-0.1879859,0.5266061,-33.83800852,12.28776543,-63.83800852,-82.71223457,22.49999962,198.45,-39.29871722,-38.83398639,-21.92283798,-22.73590775,15.70128278,-181.922838,155.7012828,-176.922838,"the beauty of proportions is their flexibility to be set up in a variety of ways, emphasizing different relationships",2,17,3,0,0,7,-2.681546605,5.36743028,6.318453395,-14.63256972
16,308,6,0.34662,-0.22989,309,3.5,-4.5,0.2472493,-0.3539287,0.0252601,0.1589344,3.6875237,-0.1358324,-0.082521,-0.1358324,-0.1858324,0.517479,-35.99693542,8.556905986,-65.99693542,-86.44309401,22.99999961,199.92,-24.51033421,19.1286501,-38.92612898,-41.83413374,30.48966579,-198.926129,170.4896658,-193.926129,"it is about recognizing math, modeling relationships and opening students' eyes to another layer of the world",1,4,1,1,0,5,-4.152423209,4.444927613,4.847576791,-15.55507239
279,341,6,0.34709,-0.4799,342,-4.5,4,0.2472493,-0.3539287,0.0258369,0.1607388,3.7264165,-0.1340255,-0.0887362,-0.1340255,-0.1840255,0.5112638,-37.72208566,4.58740158,-67.72208566,-90.41259842,23.4999996,201.39,-2.909567622,44.49329868,-46.90985415,15.1441861,52.09043238,-206.9098541,192.0904324,-201.9098541,"breaking numbers into parts, understanding relationships between numbers, and noticing patterns in numbers",4,1,9,0,1,11,-5.302390273,3.143987499,3.697609727,-16.8560125
312,310,6,0.19389,-0.50907,311,2.5,-4.5,0.2472493,-0.3539287,0.026916,0.1640611,3.7978707,-0.1299805,-0.1001055,-0.1299805,-0.1799805,0.4998945,-38.99758802,0.433738279,-68.99758802,-94.56626172,23.99999959,202.86,20.36057456,-10.81547101,-43.46776971,46.76564537,75.36057456,-203.4677697,215.3605746,-198.4677697,students designed their own surveys and experiments to investigate everything from the relationship between texting and GPA,2,17,4,0,1,9,-6.043482297,1.573633286,2.956517703,-18.42636671
124,367,6,0.17334,-0.20113,368,5,1.5,0.2472493,-0.3539287,0.02881,0.1697351,3.9194335,-0.1209245,-0.1191104,-0.1209245,-0.1709245,0.4808896,-39.81424887,-3.850400871,-69.81424887,-98.85040087,24.49999958,204.33,39.51405309,-48.60860639,-28.97653548,-6.180888682,94.51405309,-188.9765355,234.5140531,-183.9765355,most important and fulfilling part of teaching is the relationships you build with students,1,12,1,1,0,12,-6.322999777,-0.140263379,2.677000223,-20.14026338
167,362,6,0.06838,-0.3661,363,5,4,0.2472493,-0.3539287,0.0321424,0.1792829,4.1226633,-0.0997051,-0.1490008,-0.0997051,-0.1497051,0.4509992,-40.16901864,-8.212791345,-70.16901864,-103.2127913,24.99999957,205.8,49.56013777,1.283918354,-6.61760864,-49.98351282,104.5601378,-166.6176086,244.5601378,-161.6176086,"that immediately come to mind: pedagogy, content, reflection, and relationships",3,1,2,0,1,9,-6.125316511,-1.865609187,2.874683489,-21.86560919
46,303,6,0.14688,-0.50499,304,4.5,-3,0.2472493,-0.3539287,0.0328935,0.1813657,4.1667782,-0.094118,-0.1550333,-0.094118,-0.144118,0.4449667,-40.06443669,-12.60321042,-70.06443669,-107.6032104,25.49999957,207.27,47.59907868,50.8561894,18.31195535,-3.827270522,102.5990787,-141.6880446,242.5990787,-136.6880446,the relationships I have built with my co-facilitators are among my most valued,6,8,5,1,1,15,-5.470781266,-3.474270044,3.529218734,-23.47427004
130,363,6,0.07254,-0.40305,364,5,3.5,0.2472493,-0.3539287,0.0329362,0.1814834,4.1692695,-0.0937923,-0.1553681,-0.0937923,-0.1437923,0.4446319,-39.50806838,-16.97387797,-69.50806838,-111.973878,25.99999956,208.74,33.63982235,9.100291598,39.65302451,51.19750671,88.63982235,-120.3469755,228.6398224,-115.3469755,especially the great relationships I have developed with the faculty and students,1,1,3,0,0,12,-4.412105057,-4.851116259,4.587894943,-24.85111626
200,360,6,0.40927,-0.26551,361,4.5,4.5,0.2472493,-0.3539287,0.0340686,0.1845768,4.2346388,-0.0848652,-0.16391,-0.0848652,-0.1348652,0.43609,-38.51194515,-21.27980452,-68.51194515,-116.2798045,26.49999955,210.21,10.71318484,-50.9838826,51.90595024,14.47907852,65.71318484,-108.0940498,205.7131848,-103.0940498,I love looping back to students with whom I have an established relationship,2,1,9,0,0,15,-3.028753173,-5.901411206,5.971246827,-25.90141121
272,337,6,0.43105,-0.32183,338,-4.5,2,0.2472493,-0.3539287,0.034813,0.1865825,4.2769336,-0.0787049,-0.1691703,-0.0787049,-0.1287049,0.4308297,-37.09201641,-25.47905648,-67.09201641,-120.4790565,26.99999954,211.68,-15.77547189,-19.90447984,51.6443074,-50.19772587,39.22452811,-108.3556926,179.2245281,-103.3556926,"I am able to show the mathematics used in any of these industries, students are immediately intrigued by their relationship",8,1,10,0,0,14,-1.419934066,-6.556202196,7.580065934,-26.5562022
174,339,6,0.32473,-0.17351,340,-4.5,3,0.2472493,-0.3539287,0.0385542,0.1963521,4.4819262,-0.0448523,-0.1911608,-0.0448523,-0.0948523,0.4088393,-35.26761977,-29.53294763,-65.26761977,-124.5329476,27.49999953,213.15,-39.31876524,48.82781535,38.45822019,-25.31490565,15.68123476,-121.5417798,155.6812348,-116.5417798,my ability to explain the relationships between objects in different dimensions,4,1,6,0,0,10,0.303200746,-6.775549373,9.303200746,-26.77554937
349,320,6,0.37412,-0.20372,321,-2.5,-4.5,0.2472493,-0.3539287,0.0386588,0.1966185,4.4874914,-0.0438472,-0.191667,-0.0438472,-0.0938472,0.408333,-33.06097498,-33.4061661,-63.06097498,-128.4061661,27.99999952,214.62,-53.90592127,30.64701897,15.17074989,46.86960879,1.094078732,-144.8292501,141.0940787,-139.8292501,I hope to not only maintain current peer relationships but seek out even more new ones,2,22,3,0,0,11,2.025552279,-6.549590671,11.02555228,-26.54959067
29,306,6,0.39486,-0.21791,307,4.5,-4.5,0.2472493,-0.3539287,0.04029,0.2007237,4.5731119,-0.0278659,-0.19878,-0.0278659,-0.0778659,0.40122,-30.49670492,-37.06684488,-60.49670492,-132.0668449,28.49999951,216.09,-55.55478692,-44.32547622,-12.75404448,35.83646408,-0.554786917,-172.7540445,139.4452131,-167.7540445,I would also like to participate in developing a new collaborative website featuring peer-reviewed lesson plans,1,8,1,1,1,3,3.635729737,-5.897581646,12.63572974,-25.89758165
273,368,6,0.44426,-0.40301,369,5,1,0.2472493,-0.3539287,0.0412222,0.2030325,4.6211369,-0.0185014,-0.2021878,-0.0185014,-0.0685014,0.3978122,-27.60138642,-40.4865838,-57.60138642,-135.4865838,28.99999951,217.56,-43.38735576,-40.81862365,-38.49074382,-41.20485364,11.61264424,-198.4907438,151.6126442,-193.4907438,my ability to conduct peer observations and have difficult conversations with co-workers,5,1,2,0,0,11,5.032912606,-4.865160912,14.03291261,-24.86516091
52,323,6,0.45097,-0.36929,324,-4,-4.5,0.2472493,-0.3539287,0.0417381,0.2042991,4.6474428,-0.0132591,-0.2038684,-0.0132591,-0.0632591,0.3961316,-24.40313229,-43.64043004,-54.40313229,-138.64043,29.4999995,219.03,-19.96086139,37.52431359,-55.52084305,-45.52939588,35.03913861,-215.520843,175.0391386,-210.520843,I want to be a role model to my peers,3,34,6,0,0,10,6.132566705,-3.520174088,15.13256671,-23.52017409
464,319,6,0.43189,-0.26222,320,-2,-4.5,0.2472493,-0.3539287,0.0425027,0.2061618,4.6860811,-0.005423,-0.2060905,-0.005423,-0.055423,0.3939095,-20.93120547,-46.50682356,-50.93120547,-141.5068236,29.99999949,220.5,9.255056656,49.90598255,-59.28190218,33.30755029,64.25505666,-219.2819022,204.2550567,-214.2819022,developing a new collaborative website featuring peer-reviewed lesson plans aligned to the Common Core,1,40,2,0,0,8,6.870769785,-1.947440004,15.87076978,-21.94744
45,305,6,0.45412,-0.31053,306,4.5,-4,0.2472493,-0.3539287,0.0446789,0.211374,4.7938804,0.0172061,-0.2106725,0.0172061,-0.0327939,0.3893275,-17.21566531,-49.06751337,-47.21566531,-144.0675134,30.49999948,221.97,37.15238937,-28.58527783,-48.38078094,53.88767847,92.15238937,-208.3807809,232.1523894,-203.3807809,expected to be publishable in major peer reviewed research journals and some mentoring professors actually publish research papers,22,35,13,0,0,17,7.207011639,-0.242864657,16.20701164,-20.24286466
24,336,6,0.03628,-0.32057,337,-4.5,1.5,0.2472493,-0.3539287,0.0456208,0.2135903,4.8395796,0.0270935,-0.211865,0.0270935,-0.0229065,0.388135,-13.28704572,-51.30744991,-43.28704572,-146.3074499,30.99999947,223.44,56.71401294,-57.41665306,-25.050364,-23.39504116,111.7140129,-185.050364,251.7140129,-180.050364,"I have learned how to facilitate a professional learning team of my peers, collaborate with others to plan lessons and extracurricular activities",3,1,4,0,0,7,7.125437292,1.492696685,16.12543729,-18.50730332
58,332,6,0.36664,-0.17282,333,-4.5,-0.5,0.2472493,-0.3539287,0.0470545,0.2169205,4.9080872,0.0421805,-0.21278,0.0421805,-0.0078195,0.38722,-9.17606442,-53.21465815,-39.17606442,-148.2146581,31.49999946,224.91,62.77748102,17.78094045,5.290356976,-60.43871406,117.777481,-154.709643,257.777481,-149.709643,put me in contact with a large community of my peers with different experiences and goals that helped,5,1,12,0,0,18,6.634594208,3.1594556,15.63459421,-16.8405444
3,307,6,0.46928,-0.28301,308,4,-4.5,0.2472493,-0.3539287,0.0543271,0.2330818,5.2379134,0.1169294,-0.2016299,0.1169294,0.0669294,0.3983701,-4.913362125,-54.78009559,-34.91336213,-149.7800956,31.99999945,226.38,53.39031434,62.90404415,35.29127846,11.79327054,108.3903143,-124.7087215,248.3903143,-119.7087215,this type of peer support is strongly encouraged,3,21,3,0,0,11,5.765822619,4.664256588,14.76582262,-15.33574341
440,317,6,0.44114,-0.22039,318,-1,-4.5,0.2472493,-0.3539287,0.0554262,0.2354277,5.2854305,0.1276466,-0.1978195,0.1276466,0.0776466,0.4021805,-0.52927057,-55.99749881,-30.52927057,-150.9974988,32.49999945,227.85,30.40260147,-5.48807842,57.45156068,64.76790096,85.40260147,-102.5484393,225.4026015,-97.5484393,through which I have participated in the exchange of best practices with peers,4,34,6,0,1,7,4.570489018,5.92542236,13.57048902,-14.07457764
182,358,6,0.04237,-0.47808,359,3.5,4.5,0.2472493,-0.3539287,0.0573891,0.2395601,5.3689148,0.14622,-0.1897598,0.14622,0.09622,0.4102402,3.946392241,-56.86322175,-26.05360776,-151.8632218,32.99999944,229.32,-0.876228167,-65.99127142,65.99418326,1.073357675,54.12377183,-94.00581674,194.1237718,-89.00581674,incorporate real life with mathematic concept; via group work in which peer-to-peer review will reinforce concepts,2,1,2,1,0,11,3.116306013,6.876673384,12.11630601,-13.12332662
127,344,6,0.12321,-0.56412,345,-3.5,4.5,0.2472493,-0.3539287,0.0595661,0.2440617,5.4595404,0.1658526,-0.1790504,0.1658526,0.1158526,0.4209496,8.484501012,-57.37606855,-21.51549899,-152.3760686,33.49999943,230.79,-32.89929315,-7.825122646,58.36639881,-66.5414717,22.10070685,-101.6336012,162.1007069,-96.6336012,giving them the time to fully explore and understand the concepts with their peers in class,2,26,6,0,1,23,1.483006744,7.469986011,10.48300674,-12.53001399
17,366,6,0.01102,-0.41549,367,5,2,0.2472493,-0.3539287,0.0595941,0.2441189,5.4606901,0.1660972,-0.1789015,0.1660972,0.1160972,0.4210985,13.05677802,-57.53712321,-16.94322198,-152.5371232,33.99999942,232.26,-57.70275782,66.39268477,35.97765612,-14.69732661,-2.702757819,-124.0223439,137.2972422,-119.0223439,they have the ability to communicate their opinions about it,1,15,2,1,1,6,-0.242348976,7.677321602,8.757651024,-12.3226784
270,356,6,0.07185,-0.52382,357,2.5,4.5,0.2472493,-0.3539287,0.059628,0.2441884,5.4620852,0.166394,-0.1787205,0.166394,0.116394,0.4212795,17.63592548,-57.34957831,-12.36407452,-152.3495783,34.49999941,233.73,-68.88588736,21.61682808,3.966676529,65.52642783,-13.88588736,-156.0333235,126.1141126,-151.0333235,love to learn basic Spanish to better communicate with my students and their families,1,1,2,0,0,16,-1.970167539,7.49122419,7.029832461,-12.50877581
449,302,6,0.42204,-0.17967,303,4.5,-2.5,0.2472493,-0.3539287,0.0609179,0.2468155,5.5148175,0.1774717,-0.1715275,0.1774717,0.1274717,0.4284725,22.19573707,-56.81856436,-7.804262929,-151.8185644,34.9999994,235.2,-63.25847225,-63.93194289,-29.9727491,28.50801077,-8.258472251,-189.9727491,131.7415277,-184.9727491,I continue to explore how to communicate care and belonging while pushing students out of their mathematical comfort zones,3,23,6,0,1,27,-3.612962946,6.924341034,5.387037054,-13.07565897
258,359,6,0.0012,-0.38437,360,4,4.5,0.2472493,-0.3539287,0.0614669,0.2479252,5.5370586,0.1820573,-0.1682915,0.1820573,0.1320573,0.4317085,26.71119027,-55.95098135,-3.288809731,-150.9509814,35.49999939,236.67,-41.73261455,-35.29360576,-57.44030713,-61.60650447,13.26738545,-217.4403071,153.2673855,-212.4403071,how lesson design and task choice communicate both expectations and beliefs to students,2,1,7,0,1,17,-5.089626745,6.007969673,3.910373255,-13.99203033
443,318,6,0.46515,-0.23491,319,-1.5,-4.5,0.2472493,-0.3539287,0.0616462,0.2482865,5.544295,0.1835374,-0.167213,0.1835374,0.1335374,0.432787,31.158521,-54.75533371,1.158520997,-149.7553337,35.99999939,238.14,-9.213429505,58.5556392,-71.40807179,-41.8955501,45.7865705,-231.4080718,185.7865705,-226.4080718,"learn to reason mathematically, and to learn to communicate mathematically",1,26,4,0,0,21,-6.329144667,4.78977325,2.670855333,-15.21022675
343,301,6,0.39355,-0.147,302,4.5,-2,0.2472493,-0.3539287,0.0642234,0.2534233,5.6469618,0.2038399,-0.1505745,0.2038399,0.1538399,0.4494255,35.5152822,-53.24156957,5.515282203,-148.2415696,36.49999938,239.61,26.51249247,48.23587245,-68.01534932,54.79325331,81.51249247,-228.0153493,221.5124925,-223.0153493,communicate its connection to the world around us,2,26,8,0,0,21,-7.273619882,3.330833801,1.726380118,-16.6691662
416,316,6,0.37405,-0.10507,317,-0.5,-4.5,0.2472493,-0.3539287,0.0780091,0.279301,6.1578466,0.27711,-0.0349156,0.27711,0.22711,0.5650844,39.76038779,-51.42092534,9.760387792,-146.4209253,36.99999937,241.08,56.64060979,-50.34166465,-47.62185762,54.23759582,111.6406098,-207.6218576,251.6406098,-202.6218576,"stress the universality of mathematical language that if mastered, can help anyone communicate freely",2,34,3,0,1,7,-7.880508431,1.70222997,1.119491569,-18.29777003
176,357,6,-0.0263,-0.42378,358,3,4.5,0.2472493,-0.3539287,0.0797084,0.2823268,6.2169054,0.2817069,-0.0186989,0.2817069,0.2317069,0.5813011,43.87414331,-49.30577602,13.87414331,-144.305776,37.49999936,242.55,73.51818857,-59.82564697,-14.834957,-45.23153728,128.5181886,-174.834957,268.5181886,-169.834957,improve school learning communities and help teachers develop professionally,15,1,13,0,1,12,-8.124016956,-0.018668172,0.875983044,-20.01866817
13,340,6,-0.05214,-0.49228,341,-4.5,3.5,0.2472493,-0.3539287,0.108775,0.3298106,7.1259127,0.2194657,0.2461907,0.2194657,0.1694657,0.8461907,47.83826471,-46.90949189,17.83826471,-141.9094919,37.99999935,244.02,72.58561155,39.50171766,22.52396493,-64.92776218,127.5856115,-137.4760351,267.5856115,-132.4760351,we demonstrate a desire to continue their own professional growth while also contributing to our community,2,20,1,1,1,4,-7.995655471,-1.751997031,1.004344529,-21.75199703
398,322,6,-0.03616,-0.57639,323,-3.5,-4.5,0.2472493,-0.3539287,0.1298098,0.3602913,7.6924724,0.0579377,0.3556024,0.0579377,0.0079377,0.9556024,51.63588647,-44.24630187,21.63588647,-139.2463019,38.49999934,245.49,53.59737317,69.47537853,55.28400844,33.19897255,108.5973732,-104.7159916,248.5973732,-99.7159916,program has provided me with many rich professional development opportunities,2,30,6,0,1,15,-7.503977028,-3.419112276,1.496022972,-23.41911228
